iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
AUT,AT,122,Austria,Europe & Central Asia,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96,130.13,,99.66,88.3,0.45,,81.41,2.02,2.44,25.23,99.96,1.67,,17.3,5.67,,,13.22,12.66,25.89,,,,,,,,,,,,,,,,,,,,32.79,,,,122.78,,,,14.1,,81.41,,246646.9,-0.47,25.89,24.91,3.52,28.43,0.43,0.21,5,,,,,0,,12.68,20.28
AUT,AT,122,Austria,Europe & Central Asia,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84,43.28,,,,,,,,,,2.15,2.33,25.35,,2.52,,1.19,8.27,,,15.33,14.99,30.32,,,,,,,,,,,,,,,,,,,,694.43,,2.6,4.9,,13.5,,,21.14,,,,,1.14,30.32,,,,0.65,0.19,5,,,,,0,,12.03,3.43
AUT,AT,122,Austria,Europe & Central Asia,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48,41.03,,,,,,,,37.18,,2.37,2.17,26.05,,3.58,,15.2,5.44,,,17.12,15.05,32.17,,,,,,,,,,,,,,,,,,,,35.77,,1.7,5.2,,13,,,23.81,,,,,0.62,32.16,,,,0.83,41.73,5,,,,,0,,12.14,-11.92
AUT,AT,122,Austria,Europe & Central Asia,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,41.7,,,,,,,,43.16,,2.52,2.11,25.56,,3.67,,15.17,4.9,,,23.68,15.12,38.8,,,,,0.56,0.3,5,6.42,,0.82,,37.09,0.76,0.28,5.87,58.53,,0.35,7.43,32.29,19.72,2.4,5.2,,13.3,25.95,,17.55,68.42,,78.04,,-0.91,38.7,,,,0.91,51.38,7,,,,,0,,12.11,-4.09
AUT,AT,122,Austria,Europe & Central Asia,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,43.3,,89.31,109.14,,99.47,67.26,0.58,44.89,59.85,2.64,2.15,25.87,89.31,3.72,89.71,12.76,3.7,,,27.7,15.78,43.48,,,,,1.99,0.53,5.46,10.61,,1.71,,35.42,1.56,0.33,6.78,59.46,19.82,0.46,9.52,29.02,16.92,,5.1,149.21,13.7,31.79,85.1,14.72,72.91,59.85,80.3,162138.7,1.91,43.44,36.41,8.51,44.93,0.9,84.28,7,,,,,0,,12.31,2.57
AUT,AT,122,Austria,Europe & Central Asia,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,41,,88.07,106.53,,99.4,66.41,0.64,45.17,59.46,2.52,2.23,26.51,88.07,3.68,88.52,15.66,3.04,,,33.92,19.92,53.83,,,,,0.75,0.19,5.29,7.88,,1.73,,32.98,1.55,0.35,7.44,59.95,18.46,0.46,9.85,19.38,18.45,3,4.7,148.13,13.3,26.23,65.8,14.35,71.47,59.46,78.86,191317.9,-0.04,53.58,32.19,8.46,40.65,0.93,82.8,8,,,,,0,,13.49,2.31
AUT,AT,122,Austria,Europe & Central Asia,High income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77,40.55,,87.45,104.7,,99.42,69.73,0.61,48.37,62.35,2.46,2.32,27.4,87.45,4.03,87.81,21.55,4.59,,,37.45,23.36,60.81,,,,,0.84,0.85,5.87,9.24,,1.76,,33.84,1.52,0.48,8.98,57.71,17.24,0.62,11.53,21.29,22.31,3,4.9,140.26,14.5,29.36,68,14.33,71.06,62.35,78.45,242830.6,0.95,60.68,32.46,8.19,40.65,0.95,78.42,8,,,,,0,,12.81,10.24
AUT,AT,122,Austria,Europe & Central Asia,High income,2004,,13.93,,,,,,,,,,,,,,,,,,,,,,,116.16,,,,,,,,,,,,15.89,32.1,,87.43,104.67,,99.46,70.51,0.57,52.05,62.64,2.54,2.36,28.27,87.43,4.28,87.77,29.12,8.6,,,41.14,22.97,64.12,,,,,0.9,0.59,6.21,6.84,,1.66,,32.95,1.46,0.52,9.42,57.16,17.24,0.67,12.06,29.54,20.85,2.7,4.9,139.57,12.4,31.18,70.8,13.42,68.02,62.64,77.53,268068,-0.31,64,30.24,7.67,37.9,0.84,79.56,9,,,2.73,,0,,12.24,51.68
AUT,AT,122,Austria,Europe & Central Asia,High income,2005,,13.32,,,,,,,,,,,,,,,,,,,,,,,106.79,,,,,,,,,,,,20.68,28.74,,93.99,109.16,,99.49,75.47,0.56,62.43,66.7,2.8,2.35,30.18,93.99,4.61,94.32,39.94,13.71,,,42.62,22.01,64.63,18.74,20.12,92.18,69.8,1.85,1.28,4.95,9.76,,1.42,,34.84,1.29,0.37,6.66,58.96,15.17,0.4,7.35,34.32,21.34,2.6,4.8,140.91,11.8,31.37,71.5,14.06,73.57,66.7,77.81,251947.5,1.38,64.61,27.45,5.98,33.43,0.73,76.95,10,22,,2.1,,0,,11.18,51.36
AUT,AT,122,Austria,Europe & Central Asia,High income,2006,,13.09,,,,,,,,,,,,,,,,,,,,,,,108.34,,,,,,,,,,,,23.58,30.68,,94.11,107.8,,99.48,77.84,0.56,63.93,68.62,2.68,2.3,30.74,94.11,4.76,94.44,57.32,24.67,,,53.53,24.47,78,27.64,26.2,105.37,78.76,1.7,0.47,5.88,7.51,,1.58,,40.04,1.61,0.59,9.94,61.22,13.69,0.65,10.98,43.04,24.2,2.7,5.2,137.14,13.2,36.69,75.6,16.74,68.49,68.62,73.58,298221,3.06,77.93,43.9,7.23,51.13,0.75,86.52,10,19,,2.19,,0,,11.61,31.41
AUT,AT,122,Austria,Europe & Central Asia,High income,2007,,12.88,,,,,,,,,,,,,,,,,,,,,,,108.62,,,,,,,,,,,,26.72,31.78,,92.6,104.33,,99.48,86.32,0.55,58.53,76.14,2.54,2.23,30.93,92.6,4.63,92.92,60.75,33.18,,,61.55,24.86,86.42,27.01,25.9,110.52,78.32,0.84,0.86,7.34,5.97,,1.75,,39.43,1.79,0.56,6.43,62.15,11.73,0.54,6.25,54.61,39.46,2.2,6.5,121.63,12.7,36.51,76.4,20.15,61.4,76.14,68.41,376562.5,-3.24,86.31,34.18,6.98,41.16,0.75,96.61,11,26,,2.67,1.84,0,,12.3,17.3
AUT,AT,122,Austria,Europe & Central Asia,High income,2008,,12.57,,,,,,,,,,,,,,,,,,,,,,,110.16,,,,,,,,,,,,19.8,36.12,,95.5,106.76,,99.51,93.09,0.53,45.52,81.36,2.51,2.22,31.42,95.5,4.27,95.81,17.66,22.71,,,56.18,24.57,80.75,10.83,12.7,104.14,61.93,1.16,0.23,3.26,5.26,,2.11,,41.21,1.86,-0.62,-7.38,64.57,11.26,-0.6,-7.13,128.64,23.26,1.9,6.3,117.38,12.9,49.45,62.4,26.93,67.67,81.36,76.69,396762.1,2.38,80.42,25.16,7.34,32.5,0.74,82.85,11,28,,2.11,2.16,1,,12.14,-27.28
AUT,AT,122,Austria,Europe & Central Asia,High income,2009,,11.77,,,,,,,,,,,,,,,,,,,,,,,112.34,,,,,,,,,,,,22.74,36.22,,97.4,111.28,,99.3,92.81,0.79,49.69,80.92,2.54,2.28,33.75,97.4,4.88,97.74,28.39,12.82,,,63.18,27.45,90.63,15.01,18.72,114.18,71,0.17,2.01,4.43,6.81,,1.66,,47.07,1.57,0.15,1.68,71.13,13.88,0.16,1.9,45.15,35.85,2.3,7,120.37,15,44.82,73.8,46.79,52.69,80.92,70.58,390872.8,-1.88,90.27,26.91,6.53,33.45,0.77,79.94,11,26,,1.31,2.3,1,,11.63,-36.45
AUT,AT,122,Austria,Europe & Central Asia,High income,2010,,11.29,,,,,,,,,,,,,,,,,,,,,,,112.92,,,,,,,,,,,,21.42,35.82,,98.19,113.22,,99.24,89.42,0.87,50.91,78.32,2.55,2.26,34.8,98.19,5.04,98.53,32.13,12.45,,,60.76,26.35,87.11,15.99,22.31,112.8,68.4,1.4,1.01,5.03,8.67,,1.46,,39.56,1.48,0.38,4.7,63.95,15.03,0.45,5.61,38.75,23.4,2.83,7.49,125.37,15.44,41.93,70.83,35.27,61.96,78.32,76.49,353559.8,-1.52,87.03,20.85,5.93,26.78,0.76,73.02,11,23,,1.62,2.81,1,,10.64,19.85
AUT,AT,122,Austria,Europe & Central Asia,High income,2011,,15.13,,,97.08,51.59,8.25,,,,,,,,0.34,0.61,6.39,5.95,9.37,38.92,86.77,,,,113.8,,,,,,,,,,,,21.93,38.34,,95.72,111.03,,99.13,89.11,0.97,43.4,77.5,2.25,2.24,33.52,95.72,4.76,96.06,19.75,8.99,,,52.16,24.2,76.35,10.98,17.15,102.59,56.98,1.42,0.92,4.09,7.86,,1.46,,39.53,1.33,0.67,10.94,59.89,15.31,0.79,12.91,45.49,23.66,2.71,7.19,123.51,15.83,44.48,71.43,24.42,62.74,77.5,75.94,347291.3,-2.01,76.25,21,6.51,27.51,0.75,62.5,11,23,21.3,2.16,2.9,1,10.6,10.49,-3.69
AUT,AT,122,Austria,Europe & Central Asia,High income,2012,,15.97,,,,,,,,,,,,,,,,,,,,,,,115.63,,,,,,,,,,,,18.61,36.45,,93.86,110.16,,99.01,89.23,1.1,45.32,77.47,2.04,2.25,33.67,93.86,5.11,94.22,25.9,5.77,,,52.99,25.16,78.14,14.13,21.18,113.19,60.46,1.31,1.45,4.94,9.82,,1.06,,47.09,1.38,0.33,5.55,71.69,16.29,0.41,6.74,22.29,22.59,2.81,7.77,121.16,16.96,40.87,74.28,28.52,54.84,77.47,66.76,358137.8,-0.43,78.12,22.21,6.58,28.79,0.74,66.07,12,26,23.1,1.86,3.53,1,10.1,9.96,-14.79
AUT,AT,122,Austria,Europe & Central Asia,High income,2013,,15.54,,,,,,,,,,,,,,,,,,,,,,,117.27,,,,,,,,,,,,19.91,36.26,,92.16,108.18,,98.94,90.12,1.16,44.86,78.46,2.01,2.27,33.83,92.16,5.37,92.56,27.35,6.17,,,49.88,26.31,76.19,15.24,23.62,109.07,58.83,1.21,1.27,5.77,9.4,0,1.48,,49.5,1.93,0.38,5.64,69.79,16.02,0.49,7.34,22.54,27.51,2.87,7.99,117.46,17.97,45.62,78.43,21.6,48.25,78.46,60.22,378594.2,-0.98,75.98,20.84,6.36,27.23,0.76,65.54,11,26,23.7,1.74,4.52,0,9.7,9.67,16.94
AUT,AT,122,Austria,Europe & Central Asia,High income,2014,,14.83,,,96.73,60.37,42.12,3.58,22.04,,47.18,79.6,,57.26,0.66,,7.36,15.05,,40.17,81.56,90.29,4.88,,186.37,0.38,,,,,,,,,,,21.63,42.87,,87.18,106.01,,99.03,91.56,1.04,47.36,79.16,2.03,2.24,33.74,87.18,5.71,87.56,21.87,6.49,,,39.23,23.42,62.64,12.38,22.54,97.3,54.13,2.14,0.86,6.28,6.72,0,1.2,,45.06,1.13,0.39,5.31,62.77,18.83,0.51,6.96,29.67,26.82,3.47,6.84,110.13,16.25,54,63.25,16.81,42.51,79.16,55.07,345669.7,1.17,62.4,21.19,5.38,26.58,0.73,58.42,,,26.1,1.63,4.5,0,10.3,9.59,-2.36
AUT,AT,122,Austria,Europe & Central Asia,High income,2015,,13.8,,,,,,,,,,,,,,,,,,,,,,,183.27,,,,,,,,,,,,,,,85.45,103.35,,96.05,92.43,4.25,47.25,80.6,1.95,2.21,32.66,85.45,5.71,85.89,25.15,8.31,,,39.66,24.38,64.05,14.32,25.54,95.96,54.63,2.16,0.58,6.31,17.26,0,1.2,,59.44,1.64,0.8,10.98,62.82,17.9,0.88,12.06,33.03,30.08,3.39,7.45,106.01,16.54,,61.12,17.73,69.67,80.6,80.81,321031.7,-1.26,63.85,20.38,5.94,26.35,0.75,59.49,,,24.8,1.47,5.21,0,7.8,9.14,1.29
AUT,AT,122,Austria,Europe & Central Asia,High income,2016,,12.66,,,,,,,,,,,,,,,,,,,,,,,162.92,,,,,,,,,,,,,,,82.85,99.92,,91.79,94.41,8.93,46.73,82.47,1.71,2.15,31.85,82.85,5.83,83.17,30.56,6.71,,,34.36,24.41,58.77,14.36,26.99,87.2,50.89,2.25,0.53,4.71,6.96,0,1.34,,56.51,2.05,0.71,9.05,76.12,17.07,0.7,8.92,21.95,32.52,2.7,7.33,100.45,17.98,,60.49,22.35,60.89,82.47,73.81,323087.7,0.59,58.57,18.89,5.33,24.22,0.73,54.59,,,25.5,1.85,5.23,0,7.5,8.13,-5.32
AUT,AT,122,Austria,Europe & Central Asia,High income,2017,,12.06,,,98.16,55.8,47.32,5.65,16.82,,50.82,79.6,,61.6,,,,14.32,,46.55,90.22,93.52,8.53,,165.04,0.87,,,,,,,,,,,,,,83.74,98.18,,88.38,95.46,12.91,47.5,83.5,1.57,2.15,30.78,83.74,6.04,84.15,36.1,9.58,,,35.68,27.22,62.89,20.61,34.11,86.99,53.28,0.65,0.76,6.13,,0,1.33,,59.95,1.88,0.74,8.44,67.3,14.45,0.78,8.95,26.54,34.55,2.37,7.54,100.29,18.84,,55.21,18.49,61.26,83.5,75.43,375947.8,-1.13,62.59,17.45,6.59,24.05,0.71,54.41,,,,2.12,6.08,0,,7.62,34.82
AUT,AT,122,Austria,Europe & Central Asia,High income,2018,,11.94,,,,,,,,,,,,,,,,,,,,,,,169.41,,,,,,,,,,,,,,,84.03,97.05,,87.63,98.3,13.7,42.7,85.72,1.45,2.13,29.25,84.03,5.55,84.32,25.66,8.66,,,33.02,23.04,56.06,14,27.87,75.54,44.86,2.51,0.68,5.98,,0,1.24,,58.22,1.66,0.78,8.5,66.32,13.02,0.82,8.93,33.76,35.68,1.88,7.71,98.03,18.36,,58.55,13.85,60.82,85.72,75.88,378467.1,-0.09,55.9,14.94,5.57,20.51,0.66,46.56,,,,2.05,6.07,,,7.58,7.18
AUT,AT,122,Austria,Europe & Central Asia,High income,2019,,11.87,,,,,,,,,,,,,,,,,,,,,,,171.91,,,,,,,,,,,,,,,85.57,96.86,,87.56,99.76,13.76,46.51,86.66,1.38,2.15,28.61,85.57,6.11,85.85,29.91,7.52,,,34.74,20.34,55.08,16.54,35.63,80.98,47.28,4.03,0.68,4.98,6.15,0,1.17,,58.15,1.8,0.69,7.31,75.03,11.3,0.71,7.48,25.15,36.67,1.63,7.95,98.74,18.35,,60.61,15.87,61.58,86.66,77.09,379972.2,-0.05,54.96,16.62,5.42,22.04,0.67,47.61,,,,2.25,6.87,,,8,-8.6
AUT,AT,122,Austria,Europe & Central Asia,High income,2020,,7.42,,,,,,,,,,,,,,,,,,,,,,,167.96,,,,,,,,,,,,,,,92.97,104.35,,83.09,113.84,21.24,50.59,99.78,1.43,2.36,30.55,92.97,6.58,93.26,30.49,9.18,,,42.71,29.86,72.57,18.24,42.68,100.82,56.31,2.03,2.2,2.48,,,1.21,,55.45,1.61,0.15,1.66,73.48,11.39,0.22,2.45,30.12,31.84,1.58,7.6,93.18,19.16,,72.59,27.67,64.26,99.78,79.61,445878.1,2.98,72.04,15.63,5.92,21.55,0.69,59.26,,,,,7.62,,,7.63,-20.47
AUT,AT,122,Austria,Europe & Central Asia,High income,2021,,12.35,41.8,40.8,99.95,66.67,56.52,,16.22,0,40.79,92,0,64.01,,,,14.4,,58.99,95.54,99.23,21.56,,168.71,0.32,100,23,38.7,50.2,124.1,78,4.5,16.2,16.7,5.1,,,,93.57,104.12,,80.93,111.69,24.54,,98.21,,,,93.57,,,,,,,,,,,,,,0.79,1.15,4.09,41.44,,1.1,,59.46,1.41,0.8,9.59,69.06,,0.83,9.94,,30.91,,,95.28,,,,28.13,64.79,98.21,81.92,400499.3,-1.33,65.65,10.4,6.47,16.86,,,,,,,,,,,42.3
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81,75.74,,87.49,38.59,10.83,,27.07,,,,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,64.93,,,,,,,39.94,,,,,,27.07,,295.62,,,,,,,,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,43.84,,72.69,54.85,16.47,,27.13,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,34.24,,,,,,,35.4,,,,,,27.13,,1097.07,,,,,,,0.76,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,39.37,,63.18,55.92,22.95,,41,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,36.03,,,,,,,8.13,,,,,,41,,366.77,,,,,,,1.17,,,,,,0,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,14.46,,81.86,12.32,3.2,,6.63,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,13.27,,,,,,,17.9,,,,,,6.63,,422.55,,,38.09,14.99,53.08,0.12,0.58,5,,,,,1,,,
AZE,AZ,912,Azerbaijan,Europe & Central Asia,Upper middle income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,13.99,,81.78,11.26,3.12,,4.9,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,12.82,,,,,,,23.82,,,,,,4.9,,518.83,,,111.91,20.58,132.49,0.13,0.54,9,,,,,0,,,
